"id_docente";"nome";"titulo";"tipo";"issn_ou_sigla";"nome_local";"ano";"qualis";"natureza";"percentile_ou_h5";"autores";"doi"
49;Pedro de Alcantara dos Santos Neto;Requisitos para Ferramentas de Migração de Dados;TRABALHO-EM-EVENTOS;SBSI;Simpósio Brasileiro de Sistemas de Informação (SBSI) - Anais do IX Simpósio Brasileiro de Sistemas de Informação;2013;A4;NACIONAL;;"Pedro de Alcantara dos Santos Neto;Francisco das Chagas Ribeiro Júnior;Josino Rodrigues Neto;Pedro Almir Oliveira;";""
49;Pedro de Alcantara dos Santos Neto;A Use Case Textual Description for Context Aware SPL Based on a Controlled Experiment;TRABALHO-EM-EVENTOS;CAISE;CAiSE'13 FORUM - Proceedings of the CAiSE'13 FORUM;2013;A3;INTERNACIONAL;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Levantamento sobre o registro zootécnico e a rastreabilidade bovina na pecuária com bovinos no Piauí;TRABALHO-EM-EVENTOS;-;X Simpósio Brasileiro de Melhoramento Animal - Anais do X Simpósio Brasileiro de Melhoramento Animal;2013;SQ;NACIONAL;;"Diego Helcias Cavalcante;JOSE ELIVALTO GUIMARAES CAMPELO;GERALDO MAGELA CORTES DE CARVALHO;Pedro de Alcantara dos Santos Neto;Lauro Wells Teixeira Silva;Gioto Ghiarone Terto e Sousa;";""
49;Pedro de Alcantara dos Santos Neto;Test-based SPL Extraction: An Exploratory Study;TRABALHO-EM-EVENTOS;-;Symposium On Applied Computing - Proceedings of the 28th Symposium On Applied Computing;2013;SQ;INTERNACIONAL;;"ALCEMIR RODRIGUES SANTOS;Eduardo Magno Lages Figueiredo;Pedro de Alcantara dos Santos Neto;João Araújo;";""
49;Pedro de Alcantara dos Santos Neto;Toward a Hybrid Approach to Generate Software Product Line Portfolios;TRABALHO-EM-EVENTOS;-;IEEE Congress on Evolutionary Computation - Proceedings of the IEEE Congress on Evolutionary Computation;2013;SQ;INTERNACIONAL;;"Jonathas Cruz;Pedro de Alcantara dos Santos Neto;RICARDO DE SOUSA BRITTO;Ricardo A. L. Rabêlo;Werney A. L. Lira;Thiago de A. C. Soares;Maurício Rego Mota da Rocha;";""
49;Pedro de Alcantara dos Santos Neto;Evaluation of the Use of Computational Intelligence Techniques in Medical Claim Processes of a Health Insurance Company;TRABALHO-EM-EVENTOS;-;International Symposium on Computer-Based Medical Systems - Proceeding of the 26th International Symposium on Computer-Based Medical Systems;2013;SQ;INTERNACIONAL;;"Flavio Henrique Duarte de Araujo;Lailson Bandeira de Moraes;André Macedo Santana;Pedro de Alcantara dos Santos Neto;Paulo Jorge Leitao Adeodato;ERICO MENESES LEAO;";""
49;Pedro de Alcantara dos Santos Neto;Os benefícios do uso de Kanban na gerência de projetos de manutenção de software;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Sistemas de Informação - Anais do VII Simpósio Brasileiro de Sistemas de Informação;2012;SQ;NACIONAL;;"Francisco Alan de Oliveira Santos;Diogo Vinícius de S. Silva;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Working and Playing with SCRUM;TRABALHO-EM-EVENTOS;-;The 24th International Conference on Software Engineering and Knowledge Engineering - Proceedings of the 24th International Conference on Software Engineering and Knowledge Engineering;2012;SQ;INTERNACIONAL;;"Erick Baptista Passos;Danilo Batista Medeiros;Wandresson Araújo;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;A Hybrid Approach to Solve the Agile Team Allocation Problem;TRABALHO-EM-EVENTOS;-;IEEE Congress on Evolutionary Computation - Proceedings of the IEEE Congress on Evolutionary Computation;2012;SQ;INTERNACIONAL;;"RICARDO DE SOUSA BRITTO;Pedro de Alcantara dos Santos Neto;Ricardo A. L. Rabêlo;Werney A. L. Lira;Thiago de A. C. Soares;";""
49;Pedro de Alcantara dos Santos Neto;EpHLA software: A timesaving and accurate tool for improving identification of acceptable mismatches for clinical purposes;ARTIGO-PUBLICADO;"09663274";Transplant Immunology;2012;B1;COMPLETO;;"Filho, Herton Luiz Alves Sales;Cazarote, Helena Bianchi;Kitamura, Daniele Mayumi;Torres, Juliane Roberta Dias;Lopes, Laiane da Cruz;Barros, Lexlanna Aryela Loureiro;Edlin, Evelin Nildiane da Silva;de Moura, Fernanda Sá Leal;Watanabe, Janine Midori Figueiredo;Monte, Semiramis Jamil Hadad do;Sousa, Luiz Claudio Demes da Mata;von Glehn, Cristina de Queiroz Carrascosa;da Silva, Adalberto Socorro;Pedro de Alcantara dos Santos Neto;Nascimento, Fernando Ferraz do;de Castro, José Adail Fonseca;Nascimento, Liliane Machado do;Kneib, Carolina;";"10.1016/j.trim.2012.02.006"
49;Pedro de Alcantara dos Santos Neto;LabSystem Gen, a tool for structuring and analyzing genetic data in histocompatibility laboratories;ARTIGO-PUBLICADO;"00104825";Computers in Biology and Medicine;2012;A1;COMPLETO;89;"Sousa, Luiz Cláudio Demes da Mata;Pedro de Alcantara dos Santos Neto;Souza, Fernando da Fonseca de;Monte, Semiramis Jamil Hadad do;";"10.1016/j.compbiomed.2011.12.016"
49;Pedro de Alcantara dos Santos Neto;Uso de Testes na Identificação de Características e Extração de Linha de Produtos de Software;TRABALHO-EM-EVENTOS;-;Workshop de Teses e Dissertações do CBSoft - Anais do II Workshop de Teses e Dissertações do CBSoft;2012;SQ;NACIONAL;;"ALCEMIR RODRIGUES SANTOS;Eduardo Magno Lages Figueiredo;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Um Método para Geração de Testes para Linhas de Produto de Software Sensíveis ao Contexto;TRABALHO-EM-EVENTOS;-;Workshop de Teses e Dissertações do CBSoft - Anais do II Workshop de Teses e Dissertações do CBSoft;2012;SQ;NACIONAL;;"Ismayle Sousa Santos;Rossana Maria de Castro Andrade;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Regression Testing Prioritization Based on Fuzzy Inference Systems;TRABALHO-EM-EVENTOS;-;The 24th International Conference on Software Engineering and Knowledge Engineering - Proceedings of the 24th International Conference on Software Engineering and Knowledge Engineering;2012;SQ;INTERNACIONAL;;"Pedro de Alcantara dos Santos Neto;RICARDO DE SOUSA BRITTO;Thiago de A. C. Soares;Werney A. L. Lira;Jonathas Cruz;Ricardo A. L. Rabêlo;";""
49;Pedro de Alcantara dos Santos Neto;Priorização de Casos de Teste Baseada em Sistemas de Inferência Fuzzy;TRABALHO-EM-EVENTOS;-;II Workshop de Engenharia de Software Baseada em Buscas. II Congresso Brasileiro de Software: Teoria e Prática - Anais II Workshop de Engenharia de Software Baseada em Buscas;2011;SQ;NACIONAL;;"Thiago de A. C. Soares;Werney A. L. Lira;RICARDO DE SOUSA BRITTO;Ricardo A. L. Rabêlo;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Turning Real-World Software Development into a Game;TRABALHO-EM-EVENTOS;SBGAMES;Simpósio Brasileiro de Jogos e Entretenimento Digital (SBGames) - Anais do X Simpósio Brasileiro de Jogos e Entretenimento Digital (SBGames);2011;A4;NACIONAL;;"Erick Baptista Passos;Danilo Batista Medeiros;Pedro de Alcantara dos Santos Neto;Esteban Walter Gonzalez Clua;";""
49;Pedro de Alcantara dos Santos Neto;Uma Abordagem Baseada em Sistemas de Inferência Fuzzy de Mamdani para o Problema de Alocação de Equipes;TRABALHO-EM-EVENTOS;-;Escola Regional de Computação (Ceará, Maranhão e Piauí) - Anais da V Escola Regional de Computação (Ceará, Maranhão e Piauí);2011;SQ;REGIONAL;;"Werney A. L. Lira;RICARDO DE SOUSA BRITTO;Ricardo A. L. Rabêlo;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Reusing Functional Testing in order to Decrease Performance and Stress Testing Costs;TRABALHO-EM-EVENTOS;-;International Conference on Software Engineering and Knowledge Engineering - Proceedings of the 23rd International Conference on Software Engineering and Knowledge Engineering;2011;SQ;INTERNACIONAL;;"Ismayle Sousa Santos;ALCEMIR RODRIGUES SANTOS;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;A Process Model for Supporting the Management of Distance Learning Courses through  an Agile Approach;TRABALHO-EM-EVENTOS;-;International Joint Conferences on Computer, Information, and Systems Sciences, and Engineering (CISSE 11) - Proceedings of the  International Joint Conferences on Computer, Information, and Systems Sciences, and Engineering (CISSE 11);2011;SQ;INTERNACIONAL;;"Amélia Acácia M. Batista;Zair Abdelouahab;Denivaldo Cicero Pavão Lopes;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;"62-P xHLA software ¿ shorter time and higher accuracy in determining acceptable mismatches for transplantation";TRABALHO-EM-EVENTOS;-;"38th Annual Meeting of the American Society for Histocompatibility and Immunogenetics - Proceedings of the 38th Annual Meeting of the American Society for Histocompatibility and Immunogenetics";2011;SQ;INTERNACIONAL;;"Filho, Herton L.A. Sales;Kitamura, Daniele M.;Cazarote, Helena B.;Nascimento, Liliane M.;Alves, Carlos F.;Pedro de Alcantara dos Santos Neto;Susin, Michelle F.;Silva, Adalberto S.;Von Glehn, Cristina Q.C.;Monte, Semiramis J.H.;Sousa, Luiz Claudio D.M.;Edlin, Evelin N.S.;Moura, Fernanda S.L.;Watanabe, Janine M.F.;Torres, Juliane R.D.;Lopes, Laiane C.;Barros, Lexlanna A.L.;Kneib, Carolina;";"10.1016/j.humimm.2011.07.087"
49;Pedro de Alcantara dos Santos Neto;EpHLA: An innovative and user-friendly software automating the HLAMatchmaker algorithm for antibody analysis;ARTIGO-PUBLICADO;"09663274";Transplant Immunology;2011;B1;COMPLETO;;"Luiz Claudio Demes da Mata Sousa;Filho, Herton Luiz Alves Sales;von Glehn, Cristina de Queiroz Carrascosa;Pedro de Alcantara dos Santos Neto;da Silva, Adalberto Socorro;de Castro, José Adail Fonseca;Monte, Semiramis Jamil Hadad do;";"10.1016/j.trim.2011.08.008"
49;Pedro de Alcantara dos Santos Neto;Uma Ferramenta para Automação da Geração do Relatório de Alteração de Software;TRABALHO-EM-EVENTOS;-;Congresso Brasileiro de Software: Teoria e Prática (CBSOFT) - Sessão de Ferramentas - Anais do II Congresso Brasileiro de Software: Teoria e Prática (CBSOFT) - Sessão de Ferramentas;2011;SQ;NACIONAL;;"Willame Pereira de Oliveira;Pedro de Alcantara dos Santos Neto;CLEITON DOS SANTOS MOURA;Silvio Meira;";""
49;Pedro de Alcantara dos Santos Neto;FERRARE GT: Automação de Testes de Desempenho e Estresse via Testes Funcionais;TRABALHO-EM-EVENTOS;-;Congresso Brasileiro de Software: Teoria e Prática (CBSOFT) - Sessão de Ferramentas - Anais do I Congresso Brasileiro de Software: Teoria e Prática (CBSOFT) - Sessão de Ferramentas;2010;SQ;NACIONAL;;"Ismayle Sousa Santos;ALCEMIR RODRIGUES SANTOS;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Uso do SQFD para Priorizar Requisitos e Aspectos Técnicos de Ferramentas de Testes de Software. RESI : Revista Eletrônica de Sistemas de Informação,;ARTIGO-PUBLICADO;"01635808";SIGMOD Record;2010;B1;COMPLETO;46;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;Rodolfo Sérgio Ferreira de Resende;Clarindo Isaias Pereira da Silva e Padua;";""
49;Pedro de Alcantara dos Santos Neto;Desenvolvimento Dirigido por Testes de Aceitação. ISBN 978-85-7669-251-5.;CAPITULO-DE-LIVRO-PUBLICADO;-;Escola Regional de Computação Ceará Maranhão Piauí - ;2010;SQ;;;"Pedro de Alcantara dos Santos Neto;Antonio Gabriel Di Atlanta Valente;Ítalo Linhares de Araújo;";""
49;Pedro de Alcantara dos Santos Neto;Geração de Testes de Desempenho e Estresse a partir de Testes Funcionais;ARTIGO-PUBLICADO;"21752745";Revista de Informática Teórica e Aplicada: RITA;2010;SQ;COMPLETO;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;Rodolfo Sergio Ferreira Resende;";""
49;Pedro de Alcantara dos Santos Neto;Documentação Dirigida por Testes;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Qualidade de Software - Anais do IX Simpósio Brasileiro de Qualidade de Software;2010;SQ;NACIONAL;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;Raimundo Santos Moura;André Castelo Branco Soares;";""
49;Pedro de Alcantara dos Santos Neto;Geração de Dados para Testes de Desempenho e Estresse a Partir de Testes Funcionais;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Qualidade de Software - Anais do IX Simpósio Brasileiro de Qualidade de Software;2010;SQ;NACIONAL;;"iure sousa fé;ALCEMIR RODRIGUES SANTOS;Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;Avaliação de Ferramentas de Apoio ao Teste de Sistemas de Informação;ARTIGO-PUBLICADO;"19842902";iSys: Revista Brasileira de Sistemas de Informação;2010;B2;COMPLETO;;"JANIELTON VELOSO;Pedro de Alcantara dos Santos Neto;Ismayle Sousa Santos;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;REQUIREMENTS AND WISHED FEATURES FOR SOFTWARE TESTING TOOLS: A STUDY BASED ON THE USE OF SQFD;ARTIGO-PUBLICADO;"16773071";RESI : Revista Eletrônica de Sistemas de Informação;2010;B1;COMPLETO;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;Rodolfo Sergio Ferreira Resende;Clarindo Isaias Pereira da Silva e Pádua;";"10.5329/resi.2010.0902010"
49;Pedro de Alcantara dos Santos Neto;Uma aplicação de biometria na web voltada para planos de saúde;ARTIGO-PUBLICADO;"19816278";RECIIS. Revista eletrônica de comunicação, informação & inovação em saúde (Edição em português. Online);2010;A3;COMPLETO;;"Silva, Antônio Idelvane;Pedro de Alcantara dos Santos Neto;Carvalho, Ney Paranaguá;";"10.3395/reciis.v4i5.333pt"
49;Pedro de Alcantara dos Santos Neto;Facilitando o Desenvolvimento Dirigido por Teste de Aceitação;TRABALHO-EM-EVENTOS;-;Escola Regional De Computação Ceará Maranhão Piauí (ERCEMAPI) - Anais da Escola Regional De Computação Ceará Maranhão Piauí;2010;SQ;REGIONAL;;"Pedro de Alcantara dos Santos Neto;Ítalo Linhares de Araújo;Antonio Gabriel Di Atlanta Valente;";""
49;Pedro de Alcantara dos Santos Neto;Análise Comparativa entre as Principais Ferramentas de Apoio aos Testes de Software;TRABALHO-EM-EVENTOS;-;XIX Seminário de Iniciação Científica da UFPI - Anais do XIX Seminário de Iniciação Científica da UFPI, 2010;2010;SQ;LOCAL;;"JANIELTON VELOSO;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Uso de Testes Funcionais para Geração da Documentação de Usuário de Software;TRABALHO-EM-EVENTOS;-;XIX Seminário de Iniciação Científica da UFPI - Anais do XIX Seminário de Iniciação Científica da UFPI, 2010;2010;SQ;LOCAL;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Avaliação de Ferramentas de Apoio ao Teste de Sistemas de Informação;TRABALHO-EM-EVENTOS;-;Simpósio Brasileiro de Sistemas de Informação - Anais do VI Simpósio Brasileiro de Sistemas de Informação;2010;SQ;NACIONAL;;"JANIELTON VELOSO;Pedro de Alcantara dos Santos Neto;Ismayle Sousa Santos;RICARDO DE SOUSA BRITTO;";""
49;Pedro de Alcantara dos Santos Neto;LEVANTAMENTO SOBRE AS PRÁTICAS DE ENGENHARIA DE SOFTWARE UTILIZADAS EM ORGANIZAÇÕES PIAUIENSES;TRABALHO-EM-EVENTOS;-;Seminário de Iniciação Científica da UFPI - Anais do XVIII Seminário de Iniciação Científica da UFPI;2009;SQ;LOCAL;;"David Batista Carvalho;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Uso do QFD para Identificação e Priorização de Requisitos para Ferramentas de Apoio aos Testes;TRABALHO-EM-EVENTOS;-;Seminário de Iniciação Científica da UFPI - Anais do XVIII Seminário de Iniciação Científica da UFPI;2009;SQ;LOCAL;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Aplicação do SQFD na escolha de uma ferramenta de   apoio ao teste de software.;TRABALHO-EM-EVENTOS;-;Escola Regional De Computação Ceará Maranhão Piauí - ERCEMAPI 2009;2009;SQ;REGIONAL;;"JANIELTON VELOSO;Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Os custos da realização dos Testes de Desempenho e   Estresse.;TRABALHO-EM-EVENTOS;-;Escola Regional De Computação Ceará Maranhão Piauí - ERCEMAPI 2009;2009;SQ;REGIONAL;;"iure sousa fé;Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Automação de Testes Funcionais com o Selenium, ISBN 9788576692;CAPITULO-DE-LIVRO-PUBLICADO;-;ERCEMAPI 2009 - Escola Regional de Computação (Ceará, Maranhão e Piauí) - ;2009;SQ;;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Uso de testes baseados em modelos para a geração de testes de requisitos não funcionais;TRABALHO-EM-EVENTOS;-;Seminário de Iniciação Científica da UFPI - Anais do XVII Seminário de Iniciação Científica da UFPI;2008;SQ;LOCAL;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Automação de Testes de Desempenho e Estresse com o JMeter.;CAPITULO-DE-LIVRO-PUBLICADO;-;ERCEMAPI 2008 - ;2008;SQ;;;"Ismayle Sousa Santos;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;FERRARE - FERRamenta de Automação dos testes de Requisitos de desempenho e Estresse;TRABALHO-EM-EVENTOS;-;Escola Regional de Computação Ceará Maranhão Piauí - ERCEMAPI 2008;2008;SQ;REGIONAL;;"Ismayle Sousa Santos;Felipe Francisco Bezerra Araújo;Rafael Santos Bezerra;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;An Evaluation of a Model­Based Testing Method for Information Systems;TRABALHO-EM-EVENTOS;-;ACM Symposium on Applied Computing - Proceedings of the 23rd Annual ACM Symposium on Applied Computing;2008;SQ;INTERNACIONAL;;"Pedro de Alcantara dos Santos Neto;Rodolfo Sergio Ferreira Resende;Clarindo Isaias Pereira da Silva e Pádua;";""
49;Pedro de Alcantara dos Santos Neto;Desenvolvimento de Interface com Usuário Dirigida por Modelos com Geração Automática de Código;TRABALHO-EM-EVENTOS;-;Iberoamerican Workshop on Requirements Engineering and Software Environments - Anais do X Workshop Iberoamericano de Ingeniería de Requisitos y Ambientes de Software;2007;SQ;INTERNACIONAL;;"Lucas Issa;Clarindo Pádua;Rodolfo Resende;Stênio Viveiros;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Automação de Teste de Software. ISBN 9788576691617.;CAPITULO-DE-LIVRO-PUBLICADO;-;Escola Regional de Computação da SBC Ceará - Maranhão - Piaui - SBC;2007;SQ;;;"Pedro de Alcantara dos Santos Neto;Franscisco Vieira de Sousa;Rodolfo Sergio Ferreira Resende;";""
49;Pedro de Alcantara dos Santos Neto;Programação Funcional Usando Haskell. ISBN 9788576691617.;CAPITULO-DE-LIVRO-PUBLICADO;-;Escola Regional de Computação da SBC Ceará - Maranhão - Piaui - SBC, ISBN:9788576691617;2007;SQ;;;"Franscisco Vieira de Sousa;Pedro de Alcantara dos Santos Neto;";""
49;Pedro de Alcantara dos Santos Neto;Requirements for Information Systems Model-based Testing Methods;TRABALHO-EM-EVENTOS;SAC;ACM Symposium on Applied Computing - Proceedings of the 22nd ACM Symposium on Applied Computing (ACM SAC), Software Engineering Track (SE);2007;A2;INTERNACIONAL;;"Pedro de Alcantara dos Santos Neto;Rodolfo Sergio Ferreira Resende;Clarindo Isaias Pereira da Silva e Pádua;";""
