"id_docente";"nome";"titulo";"ano_inicio";"ano_fim";"situacao";"natureza";"qtd_graduacao";"qtd_especializacao";"qtd_mestrado";"qtd_doutorado";"integrantes";"financiador";"responsavel"
30;Luciano Reis Coutinho;"Desenvolvimento de uma Infraestrutra para o Processamento Sema&#770;ntico de Fluxos de Dados de Contexto para Ambientes Computacionais Mo&#769;veis de Larga Escala";2017;"";EM_ANDAMENTO;PESQUISA;"1";"";"2";"2";"Luciano Reis Coutinho;  Berto de Tácio Pereira Gomes;  Francisco José da Silva e Silva;  Markus Endler;  Rafael Fernandes Lopes;  Marcelo Henrique Monier Alves Júnior;  Ariel Soares Teles;  Vitor Pinheiro de Almeida;  Eduardo Devidson Costa Bezerra;  Anderson Soares Costa;  Allan Fa&#769;bio de Aguiar Barbosa;  Rodolfo Sobreira Alves;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
30;Luciano Reis Coutinho;"Ciência de Contexto no Acompanhamento de Doenc&#807;as Crônicas utilizando Dispositivos Móveis";2016;"";EM_ANDAMENTO;PESQUISA;"";"";"2";"1";"Luciano Reis Coutinho;  Berto de Tácio Pereira Gomes;  Francisco José da Silva e Silva;  Rafael Fernandes Lopes;  ";;Sim
30;Luciano Reis Coutinho;Desenvolvimento de um escalonador Fuzzy para redes LTE (Long Term Evolution) com restrições de QoS;2016;"";EM_ANDAMENTO;PESQUISA;"2";"";"4";"1";"Luciano Reis Coutinho;  Francisco José da Silva e Silva;  Rafael Fernandes Lopes;  Ariel Soares Teles;  Omar Andrés Carmona Cortes;  Fernando Castelo Branco Gonçalves Santana;  Adeilson Marques da Silva Cardoso;  Marcelino Mendes da Silva Neto;  Gildean Alves dos Santos;  José Roberto do Nascimento Junior;  Fernando Nepomuceno de Lima;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
30;Luciano Reis Coutinho;Ambiente Pervasio para o Acompanhamento Personalizado de Portadores de Doenças Crônicas;2014;"2016";CONCLUIDO;PESQUISA;"";"";"5";"1";"Luciano Reis Coutinho;  Francisco José da Silva e Silva;  Samyr Béliche Vale;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
30;Luciano Reis Coutinho;Interface Organizacional para Jogos de Computador;2011;"2013";CONCLUIDO;PESQUISA;"";"";"2";"";"Luciano Reis Coutinho;  Victor Muniz Galvão;  Márcio Regis Manso Fraga;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
30;Luciano Reis Coutinho;Monitoramento dos Indicadores do Milênio nos Municípios do Entorno da Refinaria Premium I (MA);2011;"2013";CONCLUIDO;EXTENSAO;"";"";"";"";"Luciano Reis Coutinho;  Anselmo Cardoso de Paiva;  Geraldo Braz Júnior;  Antonio Carlos Leal de Castro;  ";;Não
30;Luciano Reis Coutinho;ORGMAS;2004;"2007";CONCLUIDO;PESQUISA;"0";"0";"0";"2";"Luciano Reis Coutinho;  Jaime S. Sichman;  Olivier Boissier;  Jomi F. Hübner;  ";Universidade de São Paulo;Não
30;Luciano Reis Coutinho;MATH_NET : Uma Abordagem via Sistemas Multi-Agentes para Concepção e Realização de Ambientes Interativos de Aprendizagem Cooperativa Assistidos por Computador;1999;"2002";CONCLUIDO;PESQUISA;"";"";"";"";"Luciano Reis Coutinho;  Sofiane Labidi;  Evandro Costa;  Guilherme Bittencourt;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
22;Luis Jorge Enrique Rivero Cabrejos;Capacitação, Inovação e Pesquisa em Turismo, Inclusão e Acessibilidade;2021;"";EM_ANDAMENTO;PESQUISA;"8";"";"4";"";"Luis Jorge Enrique Rivero Cabrejos;  Davi Viana dos Santos;  Alana de Araújo Oliveira;  Ana Emilia Figueiredo de Oliveira;  Mário Antonio Meireles Teixeira;  ";;Sim
22;Luis Jorge Enrique Rivero Cabrejos;Definição de Técnicas de Desenvolvimento de Software para o Contexto de Cidades Inteligentes;2020;"";EM_ANDAMENTO;PESQUISA;"2";"";"2";"1";"Luis Jorge Enrique Rivero Cabrejos;  Davi Viana dos Santos;  Rodrigo Pereira dos Santos;  Rafael Fernandes Lopes;  Francisco Silva;  Alex Oliveira Barradas Filho;  Luciano Reis Coutinho;  Ariel Soares Teles;  Kelly Rosa Braghetto;  Gustavo Jansen de Souza Santos;  Fabio Kon;  Alfredo Goldman;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
22;Luis Jorge Enrique Rivero Cabrejos;Sistema Jurídico Inteligente para Análise e Predição de Resultados de Litígios e Sugestão de Tratativas (SiJurI);2019;"";EM_ANDAMENTO;PESQUISA;"6";"0";"4";"2";"Luis Jorge Enrique Rivero Cabrejos;  Geraldo Braz Junior;  Simara Rocha;  Anselmo Paiva;  Aristófanes Corrêa Silva;  Carlos Eduardo Portela Serra de Castro;  João Dallyson de Sousa Almeida;  ";;Não
22;Luis Jorge Enrique Rivero Cabrejos;Sarminina* Cientistas: Estimulando Meninas do Maranhão para as Carreiras de Exatas e Tecnologia;2019;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Luis Jorge Enrique Rivero Cabrejos;  Carlos Salles;  Katia Salles;  FERNANDES, VANDECIA;  Wendell Ferreira de La Salles;  Paulo Rogério de Almeida Ribeiro;  Janyeid Karla Castro Sousa;  Maria de Fatima Santos;  Valeska Martins de Souza;  Djavania Azevedo da Luz;  Jemmla Meira Trindade Moreira;  Maira Silva Ferreira;  ";;Não
22;Luis Jorge Enrique Rivero Cabrejos;XIV Simpósio Brasileiro de Qualidade de Software (SBQS 2015);2015;"2015";CONCLUIDO;PESQUISA;"";"";"";"";"Luis Jorge Enrique Rivero Cabrejos;  Tayana Uchôa Conte;  Davi Viana dos Santos;  Gleison dos Santos Souza;  Ana Carolina Oran Fonseca e Toledo;  Jacilane de Holanda Rabelo;  Anna Beatriz dos Santos Marques;  Natasha Malveira Costa Valentim;  Monalesssa Perini Barcellos;  Marcello Thiry Comicholi da Costa;  Leandro Silva Galvão de Carvalho;  ";;Não
22;Luis Jorge Enrique Rivero Cabrejos;AASSQ ? Amazon Advanced School on Software Quality;2015;"2016";CONCLUIDO;PESQUISA;"";"";"";"5";"Luis Jorge Enrique Rivero Cabrejos;  Tayana Uchôa Conte;  Davi Viana dos Santos;  Natasha Valentim;  Jacilane Rabelo;  Anna Beatriz Marques;  ";Fundação de Amparo a Pesquisa do Estado do Amazonas;Não
22;Luis Jorge Enrique Rivero Cabrejos;Melhorando a qualidade no desenvolvimento de software no estado do amazonas por meio da integração de usabilidade no processo de desenvolvimento;2014;"2017";CONCLUIDO;PESQUISA;"";"";"";"5";"Luis Jorge Enrique Rivero Cabrejos;  Tayana Uchôa Conte;  Davi Viana dos Santos;  Natasha Valentim;  Jacilane Rabelo;  Gleison dos Santos Souza;  Anna Beatriz Marques;  ";Fundação de Amparo a Pesquisa do Estado do Amazonas;Não
22;Luis Jorge Enrique Rivero Cabrejos;Projetando e Avaliando a Experiência de Usuário nas Primeiras Etapas do Processo de Desenvolvimento de Aplicações Web;2014;"2016";CONCLUIDO;PESQUISA;"";"";"";"";"Luis Jorge Enrique Rivero Cabrejos;  ";;Sim
22;Luis Jorge Enrique Rivero Cabrejos;Estratégias Inovadoras para a Melhoria da Qualidade no Desenvolvimento de Software no Estado do Amazonas;2014;"2016";CONCLUIDO;PESQUISA;"";"";"";"5";"Luis Jorge Enrique Rivero Cabrejos;  Tayana Uchôa Conte;  Davi Viana dos Santos;  Natasha Valentim;  Jacilane Rabelo;  Anna Beatriz Marques;  ";;Não
22;Luis Jorge Enrique Rivero Cabrejos;Aprendizagem Organizacional em Programas de Melhoria de Processo de Software;2012;"2015";CONCLUIDO;PESQUISA;"";"";"";"";"Luis Jorge Enrique Rivero Cabrejos;  Tayana Uchôa Conte;  Davi Viana dos Santos;  Jacilane Rabelo;  ";;Não
25;Mário Antonio Meireles Teixeira;Capacitação, Inovação e Pesquisa em Turismo, Inclusão e Acessibilidade;2021;"";EM_ANDAMENTO;PESQUISA;"8";"";"4";"";"Mário Antonio Meireles Teixeira;  Alana de Araújo Oliveira;  Ana Emilia Figueiredo de Oliveira;  RIVERO, LUIS;  Davi Viana;  ";Ministério do Turismo;Sim
25;Mário Antonio Meireles Teixeira;Aplicação de Análise de Aprendizagem para melhoria do desempenho de alunos no Ensino Superior;2020;"";EM_ANDAMENTO;PESQUISA;"2";"";"2";"2";"Mário Antonio Meireles Teixeira;  Alana de Araújo Oliveira;  Carlos de Salles Soares Neto;  Francisco Alan de Oliveira Santos;  ";;Sim
25;Mário Antonio Meireles Teixeira;Casamento de Mapas Gerados por Robôs via Computação em Nuvem;2018;"";EM_ANDAMENTO;PESQUISA;"2";"";"3";"1";"Mário Antonio Meireles Teixeira;  Alexandre César Muniz de Oliveira;  Areolino de Almeida Neto;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Não
25;Mário Antonio Meireles Teixeira;Jogos como Serviço: Autoria de jogos sérios em uma nuvem de computadores;2016;"2018";CONCLUIDO;PESQUISA;"3";"";"1";"";"Mário Antonio Meireles Teixeira;  Alana de Araújo Oliveira Meireles Teixeira;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
25;Mário Antonio Meireles Teixeira;"GT-VoA - Vi&#769;deos como Objetos de Aprendizagem (2a Fase)";2013;"2014";CONCLUIDO;PESQUISA;"6";"";"4";"";"Mário Antonio Meireles Teixeira;  Alana de Araújo Oliveira;  Carlos de Salles Soares Neto;  ";Rede Nacional de Ensino e Pesquisa;Não
25;Mário Antonio Meireles Teixeira;Aplicações e Serviços Multimídia em Redes Peer-to-Peer Baseadas em Dispositivos Móveis;2013;"2015";CONCLUIDO;PESQUISA;"2";"";"2";"";"Mário Antonio Meireles Teixeira;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
25;Mário Antonio Meireles Teixeira;GT-VoA: Serviço Colaborativo para Criação de Unidades de Aprendizagem como Vídeo sob Demanda Interativo;2012;"2013";CONCLUIDO;PESQUISA;"2";"";"2";"";"Mário Antonio Meireles Teixeira;  Alana de Araújo Oliveira;  Carlos de Salles Soares Neto;  ";Rede Nacional de Ensino e Pesquisa;Não
25;Mário Antonio Meireles Teixeira;Aplicações e Desenvolvimento de uma Rede Peer-to-Peer para a Plataforma Android;2012;"2014";CONCLUIDO;PESQUISA;"4";"";"1";"";"Mário Antonio Meireles Teixeira;  Adriano Viana Pinto;  Felipe Alexandre Oliveira Machado;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
25;Mário Antonio Meireles Teixeira;SAGGA - Suporte para a geração automática de aplicações para o Ginga-NCL;2011;"2012";CONCLUIDO;PESQUISA;"4";"";"2";"";"Mário Antonio Meireles Teixeira;  Carlos de Salles Soares Neto;  Luiz Fernando Gomes Soares;  ";Rede Nacional de Ensino e Pesquisa;Não
25;Mário Antonio Meireles Teixeira;Autoria, Descrição e Compartilhamento de Aplicações de TV Digital Interativa em Redes Peer-to-Peer;2010;"2012";CONCLUIDO;PESQUISA;"6";"";"2";"";"Mário Antonio Meireles Teixeira;  Carlos de Salles Soares Neto;  Roberto Gerson de Albuquerque Azevedo;  Eduardo Cruz Araújo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
25;Mário Antonio Meireles Teixeira;GingaFrEvo & GingaRAP - Evolução do Middleware Ginga para Múltiplas Plataformas e Ferramentas para Desenvolvimento e Distribuição de Aplicações Declarativas;2009;"2010";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Mário Antonio Meireles Teixeira;  Carlos de Salles Soares Neto;  Luiz Fernando Gomes Soares;  ";Rede Nacional de Ensino e Pesquisa;Não
25;Mário Antonio Meireles Teixeira;SWDSgov: Desenvolvimento de uma Arquitetura Orientada a Serviços Web Diferenciados para Portais de Governo Eletrônico;2007;"2009";EM_ANDAMENTO;PESQUISA;"4";"";"1";"";"Mário Antonio Meireles Teixeira;  ";Fundação de Amparo à Pesquisa ao Desenvolv. Científico e Tecnológico - MA;Sim
25;Mário Antonio Meireles Teixeira;Servidor Web com Diferenciação de Serviços: Extensões e Aperfeiçoamentos;2005;"2006";CONCLUIDO;PESQUISA;"4";"";"1";"";"Mário Antonio Meireles Teixeira;  Marcos José Santana;  Regina Helena Carlucci Santana;  Júlio Cezar Estrella;  Antoniel Magalhães de Carvalho;  Alana de Araújo Oliveira;  ";Universidade Federal do Maranhão;Sim
42;Paulo Sergio Marques dos Santos;Algoritmos Numéricos para resolver o Problema de Alocação de Recursos Não linear Contínuo;2023;"";EM_ANDAMENTO;PESQUISA;"4";"0";"0";"2";"Paulo Sergio Marques dos Santos;  Sissy da Silva Souza;  Atecio Alves;  Luiz Carlos Matioli;  Jonatas Oliveira lima da silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
42;Paulo Sergio Marques dos Santos;Métodos unidimensionais para resolver o Problema da Mochila não linear e contínuo;2022;"";EM_ANDAMENTO;PESQUISA;"6";"0";"0";"2";"Paulo Sergio Marques dos Santos;  Sissy da Silva Souza;  Pedro Jorge Sousa dos Santos;  Luiz Carlos Matioli;  Francisco Carpegiani Medeiros Borges;  ";;Sim
42;Paulo Sergio Marques dos Santos;Métodos tipo-Newton para resolver problemas de equilíbrio e problemas relacionados;2020;"2023";CONCLUIDO;PESQUISA;"2";"0";"0";"1";"Paulo Sergio Marques dos Santos;  Susana Scheimberg;  Sissy da Silva Souza;  Pedro Jorge Sousa dos Santos;  Atecio Alves;  Gilson do Nascimento Silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
42;Paulo Sergio Marques dos Santos;Algoritmos numéricos para problemas de equilíbrio e problemas relacionados;2017;"2019";CONCLUIDO;PESQUISA;"";"";"";"";"Paulo Sergio Marques dos Santos;  Susana Scheimberg;  Sissy da Silva Souza;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
42;Paulo Sergio Marques dos Santos;Algoritmos numéricos para resolver problemas de Equilíbrio;2014;"2018";CONCLUIDO;PESQUISA;"2";"";"2";"1";"Paulo Sergio Marques dos Santos;  Susana Scheimberg;  Sissy da Silva Souza;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
42;Paulo Sergio Marques dos Santos;Algoritmos de duas fases para resolver Problemas de Equilíbrio e Otimização Multiobjetivo;2014;"2015";CONCLUIDO;PESQUISA;"6";"0";"4";"1";"Paulo Sergio Marques dos Santos;  Susana Scheimberg;  João Xavier da Cruz Neto;  Jurandir de Oliveira Lopes;  Sissy da Silva Souza;  Afonso Norberto da Silva;  Arnaldo da Silva Brito;  Pedro Jorge Sousa dos Santos;  FELIPE MONTE MONTE MACHADO DE SOUSA;  ";Universidade Federal do Piauí;Sim
42;Paulo Sergio Marques dos Santos;Olimpíada Piauiense de Matemática;2013;"2013";CONCLUIDO;EXTENSAO;"10";"";"5";"";"Paulo Sergio Marques dos Santos;  João Benício de Melo Neto;  Carlos Augusto David Ribeiro;  Pedro Jorge Sousa dos Santos;  ";;Sim
42;Paulo Sergio Marques dos Santos;Ciclo de Palestras de Matemática e Aplicações;2013;"2017";CONCLUIDO;EXTENSAO;"";"";"";"";"Paulo Sergio Marques dos Santos;  ";;Sim
42;Paulo Sergio Marques dos Santos;Métodos numéricos para resolução de problemas de equilíbrio;2012;"2014";CONCLUIDO;PESQUISA;"1";"0";"1";"0";"Paulo Sergio Marques dos Santos;  Susana Scheimberg;  Sissy da Silva Souza;  Atecio Alves;  Rui Marques Carvalho;  ";;Sim
42;Paulo Sergio Marques dos Santos;Métodos de Aproximação para resolver Problemas de Otimização e Equilíbrio;2010;"2012";CONCLUIDO;PESQUISA;"";"";"";"";"Paulo Sergio Marques dos Santos;  João Xavier da Cruz Neto;  Jurandir de Oliveira Lopes;  Sissy da Silva Souza;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
42;Paulo Sergio Marques dos Santos;Laboratório de alto desempenho para pesquisa em Física e Matemática;2009;"2012";CONCLUIDO;PESQUISA;"0";"0";"0";"0";"Paulo Sergio Marques dos Santos;  João Xavier da Cruz Neto;  Jurandir de Oliveira Lopes;  Sissy da Silva Souza;  Francisco Welington de Sousa Lima;  José Pimentel de Lima;  Valdemiro da Paz Brito;  Marcos Venicio Travaglia;  Alexandro Marinho Oliveira;  Marcondes Rodrigues Clark;  ";Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;Sim
42;Paulo Sergio Marques dos Santos;Resolução de problemas de Otimização via Redes Neurais;2008;"2009";CONCLUIDO;PESQUISA;"1";"";"";"";"Paulo Sergio Marques dos Santos;  Maximiano Freitas da Silva;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
42;Paulo Sergio Marques dos Santos;Método do Ponto Proximal em Otimização Quase-Convexa;2007;"2009";CONCLUIDO;PESQUISA;"";"";"";"";"Paulo Sergio Marques dos Santos;  João Xavier da Cruz Neto;  Jurandir de Oliveira Lopes;  Paulo Roberto Oliveira;  Sissy da Silva Souza;  Alfredo Wagner Martins Pinto;  Geci José Pereira da Silva;  ";Ministério da Ciência, Tecnologia e Inovações;Não
49;Pedro de Alcantara dos Santos Neto;Auxiliando o Desenvolvimento de Software por meio da Mineração de Repositórios;2020;"";EM_ANDAMENTO;PESQUISA;"3";"";"3";"";"Pedro de Alcantara dos Santos Neto;  BRITTO, RICARDO;  Guilherme Amaral Avelino;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;Recomendação de Pacientes para Internação em Leitos Hospitalares.;2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"1";"1";"Pedro de Alcantara dos Santos Neto;  Ricardo A. L. Rabêlo;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;SERCA Engenharia, Contraditório e Ministério Público de Contas;2017;"2019";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Danilo Batista Medeiros;  Armando Soares Sousa;  Francisco Vanderson de Moura Alves;  Irvayne Matheus de Sousa Ibiapina;  Gleisson de Andrade e Silva;  ";Tribunal de Contas do Estado do Piauí;Sim
49;Pedro de Alcantara dos Santos Neto;Mineração de Repositórios de Software para a Apoio à Decisão em Projetos de Desenvolvimento;2016;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Irvayne Matheus de Sousa Ibiapina;  Otávio Cury da Costa Castro;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;CoDiVision;2015;"2020";CONCLUIDO;PESQUISA;"2";"";"2";"";"Pedro de Alcantara dos Santos Neto;  Werney A. L. Lira;  Francisco Vanderson de Moura Alves;  Irvayne Matheus de Sousa Ibiapina;  Otávio Cury da Costa Castro;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;SAGRES;2015;"2016";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Armando Soares Sousa;  Ronyerison Dantas Braga;  Francisco Vanderson de Moura Alves;  ";Tribunal de Contas do Estado do Piauí;Não
49;Pedro de Alcantara dos Santos Neto;ARDigital;2015;"2016";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Armando Soares Sousa;  ";Tribunal de Contas do Estado do Piauí;Sim
49;Pedro de Alcantara dos Santos Neto;Automação da Regulação Médica;2014;"2019";CONCLUIDO;PESQUISA;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Jardeson Leandro Nascimento Barbosa;  Gilvan Veras Magalhães Junior;  Lucas de Araújo Lopes;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;Desenvolvimento de software apoiado por técnicas de inteligência computacional;2014;"2019";CONCLUIDO;PESQUISA;"4";"";"3";"";"Pedro de Alcantara dos Santos Neto;  RICARDO DE SOUSA BRITTO;  Ricardo A. L. Rabêlo;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;Sense;2013;"2015";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Ney Paranaguá de Carvalho;  Erick Baptista Passos;  Adalton de Sena Almeida;  ";Financiadora de Estudos e Projetos;Não
49;Pedro de Alcantara dos Santos Neto;Projeto Sinergia;2013;"2015";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;NCAD - Núcleo de Computação de Alto desempenho da Universidade Federal do Piauí;2012;"";EM_ANDAMENTO;OUTRA;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  André Castelo Branco Soares;  André Macedo Santana;  Ivan Saraiva Silva;  Kelson Romulo Teixeira Aires;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;Desenvolvimento de programa de inovação;2011;"2015";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;Geração de Dados Dirigida por Teste;2010;"2011";EM_ANDAMENTO;PESQUISA;"2";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";"";Sim
49;Pedro de Alcantara dos Santos Neto;Uma Ferramenta para Geração Automática de Relatório de Mudanças;2010;"2011";EM_ANDAMENTO;PESQUISA;"2";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";"";Sim
49;Pedro de Alcantara dos Santos Neto;Desenvolvimento Totalmente Dirigido por Teste;2010;"2014";CONCLUIDO;PESQUISA;"4";"";"2";"";"Pedro de Alcantara dos Santos Neto;  RICARDO DE SOUSA BRITTO;  Sérgio Castelo Branco Soares;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
49;Pedro de Alcantara dos Santos Neto;Análise Comparativa entre as Principais Ferramentas de Apoio aos Testes de Software;2009;"2010";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";Universidade Federal do Piauí;Sim
49;Pedro de Alcantara dos Santos Neto;Geração Automática da Documentação de Usuário de Software a partir de Testes Funcionais;2009;"2010";EM_ANDAMENTO;PESQUISA;"1";"";"";"";"Pedro de Alcantara dos Santos Neto;  Ismayle Sousa Santos;  ";Universidade Federal do Piauí;Sim
49;Pedro de Alcantara dos Santos Neto;Desenvolvimento e Implantação de um Processo para Desenvolvimento e Manutenção de Software para a empresa Infoway;2008;"2010";CONCLUIDO;DESENVOLVIMENTO;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";;Sim
49;Pedro de Alcantara dos Santos Neto;Geração de Testes de Desempenho e Estresse a partir de Testes Funcionais;2008;"2010";EM_ANDAMENTO;PESQUISA;"1";"0";"0";"0";"Pedro de Alcantara dos Santos Neto;  Ismayle Sousa Santos;  ";Ministério da Ciência, Tecnologia e Inovações;Sim
49;Pedro de Alcantara dos Santos Neto;Uso do QFD para Identificação e Priorização de Requisitos para Ferramentas de Apoio aos Testes;2008;"2009";CONCLUIDO;PESQUISA;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  Ismayle Sousa Santos;  ";Universidade Federal do Piauí;Sim
49;Pedro de Alcantara dos Santos Neto;Levantamento sobre as práticas de Engenharia de Software utilizadas em Organizações Piauienses;2008;"2009";CONCLUIDO;PESQUISA;"";"";"";"";"Pedro de Alcantara dos Santos Neto;  ";Universidade Federal do Piauí;Sim
49;Pedro de Alcantara dos Santos Neto;Especialização em Desenvolvimento Web;2001;"2002";CONCLUIDO;DESENVOLVIMENTO;"";"30";"";"";"Pedro de Alcantara dos Santos Neto;  ";;Sim
36;Ricardo de Andrade Lira Rabêlo;Desenvolvimento de uma Arquitetura Inteligente para Aplicações em Internet das Coisas Robóticas.;2023;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
36;Ricardo de Andrade Lira Rabêlo;Uma Arquitetura Inteligente para Redes IoT Aeroterrestres;2022;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  ";Universidade Federal do Piauí;Sim
36;Ricardo de Andrade Lira Rabêlo;Soluções Estratégicas para Arquiteturas de Redes IoT Aeroterrestres;2022;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Marcus Vinícius de Sousa Lemos;  José Victor Vasconcelos Sobral;  Dario Brito Calçada;  Shahid Mumtaz;  Luís Miguel Lopes de Oliveira;  Arthur Carvalho;  ROMUERE RODRIGUES VELOSO e SILVA;  DE CARVALHO FILHO, ANTONIO OSEAS;  ARAÚJO, FLÁVIO H.D.;  MAGALHÃES, DEBORAH M.V.;  JÚNIOR, JOSÉ VALDEMIR REIS;  Alfredo Nunez Vicencio;  José Rodrigues Torres Neto;  Seyedali Mirjalili;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
36;Ricardo de Andrade Lira Rabêlo;Mapa da COVID-19: Uma Ferramenta Computacional para Ciência dos Dados;2020;"2021";CONCLUIDO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Fabbio Anderson Silva Borges;  DE CARVALHO FILHO, ANTÔNIO OSEAS;  Romuere Rodrigues Veloso Silva;  Flávio Henrique Duarte de Araújo;  Fabio Solon Tajra;  Hector Batista Ribeiro;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Não
36;Ricardo de Andrade Lira Rabêlo;Projeto de Pesquisa e Inovação em Gestão Pública de Saúde: Estratégias para o Enfrentamento da Pandemia de Covid-19;2020;"2021";CONCLUIDO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  RODRIGUES, JOEL J. P. C.;  Fábio Rocha Barbosa;  Jefferson Cruz dos Santos Leite;  Antonio Vinicius Oliveira Ferreira;  Livio Cesar Cunha Nunes;  Victor Eulalio Sousa Campelo;  Marta Alves Rosal;  Nelson Juliano Cardoso Matos;  ";Secretaria de SaÃºde do Estado PiauÃ­;Não
36;Ricardo de Andrade Lira Rabêlo;Técnicas baseadas em Câmeras Termais para Triagem de Indivíduos e Detecção de Temperatura Corporal no Combate ao COVID-19;2020;"2021";CONCLUIDO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Rodrigo de Melo Souza Veras;  José Maria Pires de Menezes Júnior;  RODRIGUES, JOEL JOSE P. C.;  Antonio Oseas de Carvalho Filho;  Flávio Henrique Duarte de Araújo;  ROMUERE RODRIGUES VELOSO e SILVA;  FATIMA NELSIZEUMA SOMBRA DE MEDEIROS;  DANIELA MAYUMI USHIZIMA;  THIAGO LUIZ VASCONCELOS e SILVA;  ";Universidade Federal do Piauí;Sim
36;Ricardo de Andrade Lira Rabêlo;Estudo Clínico Randomizado dos Efeitos de Atazanavir, Daclatasvir e Ivermectina em Pacientes Ambulatoriais com Diagnóstico Confirmado de COVID-19;2020;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  José Miguel Luz Parente;  Adelino Soares Lima Neto;  Andreia Alves de Sena Silva;  Beatriz Fátima Alves de Oliveira;  Carlos Henrique Nery Costa;  Emídio Marques de Matos Neto;  Fabrício Pires de Moura do Amaral;  Francisco Braz Milanez Oliveira;  Jacenir Reis dos Santos Mallet;  Jônatas Melo Neto;  José Couras da Silva Filho;  Karoline Alencar Rodrigues;  Kledson Augusto Morais Batista;  Maria Aline Ferreira de Cerqueira;  Maria do Carmo de Carvalho e Martins;  Paulo Michel Pinheiro Ferreira;  Rita de Cássia de Lima Idalino;  Thiago Moreno Lopes e Souza;  ";;Não
