"id_docente";"nome";"tipo";"titulo";"ano";"financiadora";"outras_informacoes";"autores"
23;Francisco José da Silva e Silva;SOFTWARE;CDDL - Context Data Distribution Layer;2017;Universidade Federal do Maranhão;"Finalidade: Distribuir dados de contexto com QoC obtidos a partir de smart objects em ambientes de IoT; Plataforma: Java, Esper EPL; Ambiente: Ferramentas de suporte ao desenvolv. de sistemas; ";"Berto de Tácio Pereira Gomes;Francisco José da Silva e Silva;Luiz Carlos Muniz;"
23;Francisco José da Silva e Silva;OUTRA;Membro do Comitê de Programa do Simpósio Brasileiro de Computação Ubíqua e Pervasiva - SBCUP 2017;2017;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do Comitê de Programa do Simpósio Brasileiro de Computação Ubíqua e Pervasiva - SBCUP 2016;2016;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do Comitê de Programa do Simpósio Brasileiro de Computação Ubíqua e Pervasiva - SBCUP 2015;2015;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do Comitê de Programa do Simpósio de Sistemas Computacionais de Alto Desempenho - WSCAD 2015;2015;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do Third IEEE Workshop on Pervasive Collaboration and Social Networking (PerCol 2012);2012;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO'2012);2012;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do Ambient Intelligence Environments (AmI Environments 2012), Special Track of the 16th Portuguese Conference on Artificial Intelligence (EPIA 2012);2012;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;SOFTWARE;AGST Autonomic Grid Simulation Tool;2011;"";"Finalidade: Simulador baseado em eventos discritos que disponibiliza o suporte para a avaliação de estratégias autonômicas voltadas a grades de computadores que utilizam a arquitetura MAPE-K; Plataforma: Java; Ambiente: ; ";"Berto de Tácio Pereira Gomes;Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO'2011);2011;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa da 11th IEEE International Conference on Computer and Information Technology (CIT-2011);2011;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do Second IEEE Workshop on Pervasive Collaboration and Social Networking (PerCol 2011);2011;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do Ambient Intelligence Environments (AmI Environments 2011), Special Track of the 15th Portuguese Conference on Artificial Intelligence (EPIA 2011);2011;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do III Simpósio Brasileiro de Computação Ubíqua e Pervasiva (SBCUP'2011);2011;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do IX Workshop em Clouds, Grids e Aplicações (WCGA 2011);2011;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro  do comitê de programa do 9th Workshop on Adaptive and Reflective Middleware (ARM 2010);2010;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;CONGRESSO;Jornada de Informática do Maranhão (JIM 2010);2010;UFMA;"Local: Centro de Conferências Multicenter SEBRAE; Cidade: São Luís, MA; Duração: 1; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do I Simpósio Brasileiro de Computação Ubíqua e Pervasiva (SBCUP'2010);2010;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO'2010);2010;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do VIII Workshop em Clouds, Grids e Aplicações (WCGA 10);2010;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa da 10th IEEE International Conference on Computer and Information Technology (CIT-10);2010;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;SOFTWARE;SNU - Spontaneous Network Utility;2009;"";"Finalidade: Trata-se de um framework para facilitar o desenvolvimento de aplicações colaborativas voltadas a redes ad-hoc espontâneas de curto alcance.; Plataforma: JavaME; Ambiente: ; ";"Antônio Sá Fernandes Palmeira Filho;Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO'09);2009;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do I Simpósio Brasileiro de Computação Ubíqua e Pervasiva (SBCUP'09);2009;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do12th IEEE International Conference on Computational Science and Engineering (CSE-09);2009;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do Fourth International Conference on Grid computing, high-performAnce and Distributed Applications (GADA'09);2009;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro  do comitê de programa do 8th Workshop on Adaptive and Reflective Middleware (ARM 2009);2009;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro  do comitê de programa do First International  Workshop on Communication, Collaboration and Social Networking in Pervasive Computing Infrastructures (PerCol), evento satélite do IEEE PerCom 2010;2009;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;SOFTWARE;OGST - Opportunistic Grid Simulation Tool;2009;"";"Finalidade: Simulador baseado em eventos discretos que auxilia desenvolvedores de middleware de grade na avaliação de implementações voltados a ambientes de grades oportunistas.; Plataforma: Java; Ambiente: ; ";"Gilberto Cunha Filho;Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO'08);2008;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do International Conference on Grid computing, high-performAnce and Distributed Applications (GADA'08);2008;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do Workshop de Tolerância a Falhas (WTF'08);2008;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro  do comitê de programa do 7th Workshop on Adaptive and Reflective Middleware (ARM 2008);2008;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;PARECER;Membro do Comitê de Programa do  II Workshop on Pervasive and Ubiquitous Computing (WPUC 2008);2008;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;CURSO-DE-CURTA-DURACAO-MINISTRADO;Desenvolvimento e Segurança de Sistemas Computacionais;2008;Universidade Federal do Maranhão;"Participação dos autores: DOCENTE; Local do Curso: Administração Regional do Serviço Social do Comércio (SESC MA); Cidade: São Luís; Duração: 384; ";"Francisco José da Silva e Silva;Francisco José da Silva e Silva;Francisco José da Silva e Silva;Francisco José da Silva e Silva;Francisco José da Silva e Silva;Alexandre César Tavares Vidal;José de Ribamar Braga Pinheiro Júnior;Denivaldo Cícero Pavão Lopes;Rafael Fernandes Lopes;"
23;Francisco José da Silva e Silva;CONGRESSO;Jornada de Informática do Maranhão (JIM 2008);2008;Universidade Federal do Maranhão;"Local: Centro de Conferências Multicenter SEBRAE; Cidade: São Luís; Duração: 1; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa do Workshop de Tolerância a Falhas da Sociedade Brasileira de Computação (WTF 2007);2007;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;SOFTWARE;MAG - Mobile Agents for Grid Computing;2007;"";"Finalidade: Middleware de grade computacional baseado em uma sociedade de agentes móveis; Plataforma: JADE, InteGrade; Ambiente: ; ";"Rafael Fernandes Lopes;Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa do I Workshop on Pervasive and Ubiquitous Computing (WPUC 2007);2007;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro  do comitê de programa do 6th Workshop on Adaptive and Reflective Middleware (ARM 2007);2007;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa do CCGrid07 Workshop on Context-Awareness and Mobility in Grid Computing;2007;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa da International Conference on Grid computing, high-performAnce and Distributed Applications (GADA'07);2007;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa do Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO 2007);2007;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa do Workshop de Sistemas Operacionais da Sociedade Brasileira de Computação (WSO 2006);2006;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
23;Francisco José da Silva e Silva;OUTRA;Membro do comitê de programa do Concurso de Trabalhos de Iniciação Científica da Sociedade Brasileira de Computação (CTIC 2006);2006;"";"Finalidade: ; ";"Francisco José da Silva e Silva;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Computer Systems and Applications (AICCSA2023);2023;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Advances in Signal, Image and Video Processing (SINGAL2023);2023;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS2023);2023;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Wireless Mobile Communication and Healthcare (EAI MobiHealth 2023);2023;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Wireless Mobile Communication and Healthcare (EAI MobiHealth 2022);2022;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Conference on Graphics, Patterns and Images (SIBGRAPI2022);2022;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Computer Systems and Applications (AICCSA2022);2022;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS2022);2022;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Advances in Signal, Image and Video Processing (SIGNAL2022);2022;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI2022);2022;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI2021);2021;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;SOFTWARE;SAUL (Sistema de Agrupamento de Unidades de Leitura);2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512021002623-3; Data Depósito: 22112021; Depositante: ; Titular: ; ";""
15;Geraldo Braz Júnior;SOFTWARE;SpinalTracking;2021;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512021003212-8; Data Depósito: 26072021; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa IEEE International Conference on Systems, Man, and Cybernetics (SMC2021);2021;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS2021);2021;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê do Programa Encontro Unificado de Computação do Piauí (ENUCOMPI2021);2021;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa INTERNATIONAL CONFERENCE ON SYSTEMS, SIGNALS AND IMAGE PROCESSING (IWSSIP2021);2021;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa International Conference on Industry 4.0 and Smart Manufacturing (ISM2021);2021;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;SOFTWARE;Papo de Adolescente (PAPO);2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512020002634-6; Data Depósito: 15072020; Depositante: ; Titular: ; ";""
15;Geraldo Braz Júnior;SOFTWARE;SOS Mama;2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512020002839-0; Data Depósito: 24042020; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa INTERNATIONAL CONFERENCE ON SYSTEMS, SIGNALS AND IMAGE PROCESSING (IWSSIP2020);2020;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;SOFTWARE;SisHCo (Sistema de análise de hábito de consumo);2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512020002171-9; Data Depósito: 21092020; Depositante: ; Titular: ; ";""
15;Geraldo Braz Júnior;SOFTWARE;Viagem Segura - Sistema para Detecção de Trechos de Risco de Acidente em Rodovias Brasileiras Usando RandomForest e BernoulliNB;2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: 512020001049-0; Data Depósito: 10062020; Depositante: Universidade Federal de Campina Grande; Titular: ; ";""
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa IEEE International Conference on Systems, Man, and Cybernetics (SMC2020);2020;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS2020);2020;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI2020);2020;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Jornada de Informática do Maranhão (JIM2020);2020;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Congresso da Sociedade Brasileira de Computação (CSBC2020);2020;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa IEEE International Conference on Systems, Man, and Cybernetics (SMC2019);2019;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Simpósio Brasileiro de Sistemas de Informação (SBSI2019);2019;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Escola Regional de Computação do Ceará, Maranhão e Piauí (ERCEMAPI2019);2019;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa IEEE International Conference on Systems, Man, and Cybernetics (SMC2018);2018;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;SOFTWARE;"Sistema de Gerenciamento de Inscric&#807;o&#771;es e Eventos do PET (SIEPET)";2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: B512018000356-7; Data Depósito: 17042018; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
15;Geraldo Braz Júnior;SOFTWARE;"UFMA Sauda&#769;vel - Plataforma de Acompanhamento da Sau&#769;de de Servidores";2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018000362-1; Data Depósito: 17042018; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
15;Geraldo Braz Júnior;PARECER;Membro do Comitê de Programa Simpósio Brasileiro de Sistemas de Informação (SBSI2018);2018;"";"Finalidade: ; ";"Geraldo Braz Júnior;"
15;Geraldo Braz Júnior;SOFTWARE;"SIVAL - SISTEMA DE VALIDAC&#807;A&#771;O DE LEITURA";2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001381-3; Data Depósito: 14082018; Depositante: Companhia Energetica do Maranhão;Centrais Elétricas do Pará; Titular: ; ";""
